Date,Open,High,Low,Close,Volume,Adj Close,Return
12/2/2003,1070.12,1071.22,1065.22,1066.62,1383200000,1066.62,-0.003270661
12/3/2003,1066.62,1074.3,1064.63,1064.73,1441700000,1064.73,-0.001771953
12/4/2003,1064.73,1070.37,1063.15,1069.72,1463100000,1069.72,0.004686634
12/5/2003,1069.72,1069.72,1060.09,1061.5,1265900000,1061.5,-0.007684254
12/8/2003,1061.5,1069.59,1060.93,1069.3,1218900000,1069.3,0.007348092
12/9/2003,1069.3,1071.94,1059.16,1060.18,1465500000,1060.18,-0.008528944
12/10/2003,1060.18,1063.02,1053.41,1059.05,1444000000,1059.05,-0.001065857
12/11/2003,1059.05,1073.63,1059.05,1071.21,1441100000,1071.21,0.011481989
12/12/2003,1071.21,1074.76,1067.64,1074.14,1223100000,1074.14,0.002735225
12/15/2003,1074.14,1082.79,1068,1068.04,1520800000,1068.04,-0.005678962
12/16/2003,1068.04,1075.94,1068.04,1075.13,1547900000,1075.13,0.006638328
12/17/2003,1075.13,1076.54,1071.14,1076.48,1441700000,1076.48,0.001255662
12/18/2003,1076.48,1089.5,1076.48,1089.18,1579900000,1089.18,0.011797711
12/19/2003,1089.18,1091.06,1084.19,1088.66,1657300000,1088.66,-0.000477423
12/22/2003,1088.66,1092.94,1086.14,1092.94,1251700000,1092.94,0.003931439
12/23/2003,1092.94,1096.95,1091.73,1096.02,1145300000,1096.02,0.002818087
12/24/2003,1096.02,1096.4,1092.73,1094.04,518060000,1094.04,-0.001806536
12/26/2003,1094.04,1098.47,1094.04,1095.89,356070000,1095.89,0.00169098
12/29/2003,1095.89,1109.48,1095.89,1109.48,1058800000,1109.48,0.01240088
12/30/2003,1109.48,1109.75,1106.41,1109.64,1012600000,1109.64,0.000144212
12/31/2003,1109.64,1112.56,1106.21,1111.92,1027500000,1111.92,0.00205472
1/2/2004,1111.92,1118.85,1105.08,1108.48,1153200000,1108.48,-0.003093748
1/5/2004,1108.48,1122.22,1108.48,1122.22,1578200000,1122.22,0.012395352
1/6/2004,1122.22,1124.46,1118.44,1123.67,1494500000,1123.67,0.001292082
1/7/2004,1123.67,1126.33,1116.45,1126.33,1704900000,1126.33,0.002367243
1/8/2004,1126.33,1131.92,1124.91,1131.92,1868400000,1131.92,0.004963021
1/9/2004,1131.92,1131.92,1120.9,1121.86,1720700000,1121.86,-0.008887554
1/12/2004,1121.86,1127.85,1120.9,1127.23,1510200000,1127.23,0.004786694
1/13/2004,1127.23,1129.07,1115.19,1121.22,1595900000,1121.22,-0.005331654
1/14/2004,1121.22,1130.75,1121.22,1130.52,1514600000,1130.52,0.008294536
1/15/2004,1130.52,1137.11,1124.54,1132.05,1695000000,1132.05,0.00135336
1/16/2004,1132.05,1139.83,1132.05,1139.83,1721100000,1139.83,0.006872488
1/20/2004,1139.83,1142.93,1135.4,1138.77,1698200000,1138.77,-0.000929963
1/21/2004,1138.77,1149.21,1134.62,1147.62,1757600000,1147.62,0.007771543
1/22/2004,1147.62,1150.51,1143.01,1143.94,1693700000,1143.94,-0.003206636
1/23/2004,1143.94,1150.31,1136.85,1141.55,1561200000,1141.55,-0.00208927
1/26/2004,1141.55,1155.38,1141,1155.37,1480600000,1155.37,0.012106347
1/27/2004,1155.37,1155.37,1144.05,1144.05,1673100000,1144.05,-0.009797727
1/28/2004,1144.05,1149.14,1126.5,1128.48,1842000000,1128.48,-0.013609545
1/29/2004,1128.48,1134.39,1122.38,1134.11,1921900000,1134.11,0.004989012
1/30/2004,1134.11,1134.17,1127.73,1131.13,1635000000,1131.13,-0.002627611
2/2/2004,1131.13,1142.45,1127.87,1135.26,1599200000,1135.26,0.003651216
2/3/2004,1135.26,1137.44,1131.33,1136.03,1476900000,1136.03,0.000678259
2/4/2004,1136.03,1136.03,1124.74,1126.52,1634800000,1126.52,-0.008371258
2/5/2004,1126.52,1131.17,1124.44,1128.59,1566600000,1128.59,0.001837517
2/6/2004,1128.59,1142.79,1128.39,1142.76,1477600000,1142.76,0.01255549
2/9/2004,1142.76,1144.46,1139.21,1139.81,1303500000,1139.81,-0.002581469
2/10/2004,1139.81,1147.02,1138.7,1145.54,1403900000,1145.54,0.005027154
2/11/2004,1145.54,1158.89,1142.33,1157.76,1699300000,1157.76,0.010667458
2/12/2004,1157.76,1157.76,1151.44,1152.11,1464300000,1152.11,-0.004880113
2/13/2004,1152.11,1156.88,1143.24,1145.81,1329200000,1145.81,-0.005468228
2/17/2004,1145.81,1158.98,1145.81,1156.99,1396500000,1156.99,0.00975729
2/18/2004,1156.99,1157.4,1149.54,1151.82,1382400000,1151.82,-0.004468492
2/19/2004,1151.82,1158.57,1146.85,1147.06,1562800000,1147.06,-0.00413259
2/20/2004,1147.06,1149.81,1139,1144.11,1479600000,1144.11,-0.002571792
2/23/2004,1144.11,1146.69,1136.98,1140.99,1380400000,1140.99,-0.002727011
2/24/2004,1140.99,1144.54,1134.43,1139.09,1543600000,1139.09,-0.001665221
2/25/2004,1139.09,1145.24,1138.96,1143.67,1360700000,1143.67,0.004020753
2/26/2004,1143.67,1147.23,1138.62,1144.91,1383900000,1144.91,0.001084229
2/27/2004,1145.8,1151.68,1141.8,1144.94,1540400000,1144.94,2.62029E-05
3/1/2004,1144.94,1157.45,1144.94,1155.97,1497100000,1155.97,0.009633693
3/2/2004,1155.97,1156.54,1147.31,1149.1,1476000000,1149.1,-0.005943061
3/3/2004,1149.1,1152.44,1143.78,1151.03,1334500000,1151.03,0.001679575
3/4/2004,1151.03,1154.97,1149.81,1154.87,1265800000,1154.87,0.003336142
3/5/2004,1154.87,1163.23,1148.77,1156.86,1398200000,1156.86,0.001723138
3/8/2004,1156.86,1159.94,1146.97,1147.2,1254400000,1147.2,-0.008350189
3/9/2004,1147.2,1147.32,1136.84,1140.58,1499400000,1140.58,-0.005770572
3/10/2004,1140.58,1141.45,1122.53,1123.89,1648400000,1123.89,-0.014632906
3/11/2004,1123.89,1125.96,1105.87,1106.78,1889900000,1106.78,-0.01522391
3/12/2004,1106.78,1120.63,1106.78,1120.57,1388500000,1120.57,0.012459567
3/15/2004,1120.57,1120.57,1103.36,1104.49,1600600000,1104.49,-0.01434984
3/16/2004,1104.49,1113.76,1102.61,1110.7,1500700000,1110.7,0.005622505
3/17/2004,1110.7,1125.76,1110.7,1123.75,1490100000,1123.75,0.011749347
3/18/2004,1123.75,1125.5,1113.25,1122.32,1369200000,1122.32,-0.001272525
3/19/2004,1122.32,1122.72,1109.69,1109.78,1457400000,1109.78,-0.011173284
3/22/2004,1109.78,1109.78,1089.54,1095.4,1452300000,1095.4,-0.012957523
3/23/2004,1095.4,1101.52,1091.57,1093.95,1458200000,1093.95,-0.001323717
3/24/2004,1093.95,1098.32,1087.16,1091.33,1527800000,1091.33,-0.002394991
3/25/2004,1091.33,1110.38,1091.33,1109.19,1471700000,1109.19,0.016365352
3/26/2004,1109.19,1115.27,1106.13,1108.06,1319100000,1108.06,-0.001018761
3/29/2004,1108.06,1124.37,1108.06,1122.47,1405500000,1122.47,0.013004711
3/30/2004,1122.47,1127.6,1119.66,1127,1332400000,1127,0.004035743
3/31/2004,1127,1130.83,1121.46,1126.21,1560700000,1126.21,-0.000700976
4/1/2004,1126.21,1135.67,1126.2,1132.17,1560700000,1132.17,0.005292086
4/2/2004,1132.17,1144.81,1132.17,1141.81,1629200000,1141.81,0.008514622
4/5/2004,1141.81,1150.57,1141.64,1150.57,1413700000,1150.57,0.007672029
4/6/2004,1150.57,1150.57,1143.3,1148.16,1397700000,1148.16,-0.002094614
4/7/2004,1148.16,1148.16,1138.41,1140.53,1458800000,1140.53,-0.006645415
4/8/2004,1140.53,1148.97,1134.52,1139.32,1199800000,1139.32,-0.00106091
4/12/2004,1139.32,1147.29,1139.32,1145.2,1102400000,1145.2,0.005160973
4/13/2004,1145.2,1147.78,1127.7,1129.44,1423200000,1129.44,-0.013761788
4/14/2004,1129.44,1132.52,1122.15,1128.17,1547700000,1128.17,-0.001124451
4/15/2004,1128.17,1134.08,1120.75,1128.84,1568700000,1128.84,0.000593882
4/16/2004,1128.84,1136.8,1126.9,1134.61,1487800000,1134.61,0.005111442
4/19/2004,1134.56,1136.18,1129.84,1135.82,1194900000,1135.82,0.001066446
4/20/2004,1135.82,1139.26,1118.09,1118.15,1508500000,1118.15,-0.015557042
4/21/2004,1118.15,1125.72,1116.03,1124.09,1738100000,1124.09,0.005312346
4/22/2004,1124.09,1142.77,1121.95,1139.93,1826700000,1139.93,0.014091398
4/23/2004,1139.93,1141.92,1134.81,1140.6,1396100000,1140.6,0.000587755
4/26/2004,1140.6,1145.08,1132.91,1135.53,1290600000,1135.53,-0.004445029
4/27/2004,1135.53,1146.56,1135.53,1138.11,1518000000,1138.11,0.002272067
4/28/2004,1138.11,1138.11,1121.7,1122.41,1855600000,1122.41,-0.0137948
4/29/2004,1122.41,1128.8,1108.04,1113.89,1859000000,1113.89,-0.007590809
4/30/2004,1113.89,1119.26,1107.23,1107.3,1634700000,1107.3,-0.005916204
5/3/2004,1107.3,1118.72,1107.3,1117.49,1571600000,1117.49,0.009202565
5/4/2004,1117.49,1127.74,1112.89,1119.55,1662100000,1119.55,0.001843417
5/5/2004,1119.55,1125.07,1117.9,1121.53,1469000000,1121.53,0.001768568
5/6/2004,1121.53,1121.53,1106.3,1113.99,1509300000,1113.99,-0.006722959
5/7/2004,1113.99,1117.3,1098.63,1098.7,1653600000,1098.7,-0.013725437
5/10/2004,1098.7,1098.7,1079.63,1087.12,1918400000,1087.12,-0.010539729
5/11/2004,1087.12,1095.69,1087.12,1095.45,1533800000,1095.45,0.007662448
5/12/2004,1095.45,1097.55,1076.32,1097.28,1697600000,1097.28,0.001670546
5/13/2004,1097.28,1102.77,1091.76,1096.44,1411100000,1096.44,-0.000765529
5/14/2004,1096.44,1102.1,1088.24,1095.7,1335900000,1095.7,-0.000674912
5/17/2004,1095.7,1095.7,1079.36,1084.1,1430100000,1084.1,-0.010586839
5/18/2004,1084.1,1094.1,1084.1,1091.49,1353000000,1091.49,0.006816714
5/19/2004,1091.49,1105.93,1088.49,1088.68,1548600000,1088.68,-0.002574462
5/20/2004,1088.68,1092.62,1085.43,1089.19,1211000000,1089.19,0.000468457
5/21/2004,1089.19,1099.64,1089.19,1093.56,1258600000,1093.56,0.004012156
5/24/2004,1093.56,1101.28,1091.77,1095.41,1227500000,1095.41,0.001691722
5/25/2004,1095.41,1113.8,1090.74,1113.05,1545700000,1113.05,0.016103559
5/26/2004,1113.05,1116.71,1109.91,1114.94,1369400000,1114.94,0.001698037
5/27/2004,1114.94,1123.95,1114.86,1121.28,1447500000,1121.28,0.005686405
5/28/2004,1121.28,1122.69,1118.1,1120.68,1172600000,1120.68,-0.000535103
6/1/2004,1120.68,1122.7,1113.32,1121.2,1238000000,1121.2,0.000464004
6/2/2004,1121.2,1128.1,1118.64,1124.99,1251700000,1124.99,0.003380307
6/3/2004,1124.99,1125.31,1116.57,1116.64,1232400000,1116.64,-0.007422288
6/4/2004,1116.64,1129.17,1116.64,1122.5,1115300000,1122.5,0.005247887
6/7/2004,1122.5,1140.54,1122.5,1140.42,1211800000,1140.42,0.015964365
6/8/2004,1140.42,1142.18,1135.45,1142.18,1190300000,1142.18,0.001543291
6/9/2004,1142.18,1142.18,1131.17,1131.33,1276800000,1131.33,-0.009499378
6/10/2004,1131.33,1136.47,1131.33,1136.47,1160600000,1136.47,0.004543325
6/14/2004,1136.47,1136.47,1122.16,1125.29,1179400000,1125.29,-0.009837479
6/15/2004,1125.29,1137.36,1125.29,1132.01,1345900000,1132.01,0.005971794
6/16/2004,1132.01,1135.28,1130.55,1133.56,1168400000,1133.56,0.001369246
6/17/2004,1133.56,1133.56,1126.89,1132.05,1296700000,1132.05,-0.001332087
6/18/2004,1132.05,1138.96,1129.83,1135.02,1500600000,1135.02,0.002623559
6/21/2004,1135.02,1138.05,1129.64,1130.3,1123900000,1130.3,-0.004158517
6/22/2004,1130.3,1135.05,1124.37,1134.41,1382300000,1134.41,0.003636203
6/23/2004,1134.41,1145.15,1131.73,1144.06,1444200000,1144.06,0.008506625
6/24/2004,1144.06,1146.34,1139.94,1140.65,1394900000,1140.65,-0.002980613
6/25/2004,1140.65,1145.97,1134.24,1134.43,1812900000,1134.43,-0.005453031
6/28/2004,1134.43,1142.6,1131.72,1133.35,1354600000,1133.35,-0.00095202
6/29/2004,1133.35,1138.26,1131.81,1136.2,1375000000,1136.2,0.002514669
6/30/2004,1136.2,1144.2,1133.62,1140.84,1473800000,1140.84,0.004083788
7/1/2004,1140.84,1140.84,1123.06,1128.94,1495700000,1128.94,-0.010430911
7/2/2004,1128.94,1129.15,1123.26,1125.38,1085000000,1125.38,-0.003153401
7/6/2004,1125.38,1125.38,1113.21,1116.21,1283300000,1116.21,-0.008148359
7/7/2004,1116.21,1122.37,1114.92,1118.33,1328600000,1118.33,0.001899284
7/8/2004,1118.33,1119.12,1108.72,1109.11,1401100000,1109.11,-0.008244436
7/9/2004,1109.11,1115.57,1109.11,1112.81,1186300000,1112.81,0.003336008
7/12/2004,1112.81,1116.11,1106.71,1114.35,1114600000,1114.35,0.001383884
7/13/2004,1114.35,1116.3,1112.99,1115.14,1199700000,1115.14,0.000708933
7/14/2004,1115.14,1119.6,1107.83,1111.47,1462000000,1111.47,-0.003291067
7/15/2004,1111.47,1114.63,1106.67,1106.69,1408700000,1106.69,-0.004300611
7/16/2004,1106.69,1112.17,1101.07,1101.39,1450300000,1101.39,-0.004789056
7/19/2004,1101.39,1105.52,1096.55,1100.9,1319900000,1100.9,-0.000444892
7/20/2004,1100.9,1108.88,1099.1,1108.67,1445800000,1108.67,0.007057862
7/21/2004,1108.67,1116.27,1093.88,1093.88,1679500000,1093.88,-0.013340309
7/22/2004,1093.88,1099.66,1084.16,1096.84,1680800000,1096.84,0.002705964
7/23/2004,1096.84,1096.84,1083.56,1086.2,1337500000,1086.2,-0.009700594
7/26/2004,1086.2,1089.82,1078.78,1084.07,1413400000,1084.07,-0.001960965
7/27/2004,1084.07,1096.65,1084.07,1094.83,1610800000,1094.83,0.009925558
7/28/2004,1094.83,1098.84,1082.17,1095.42,1554300000,1095.42,0.000538896
7/29/2004,1095.42,1103.51,1095.42,1100.43,1530100000,1100.43,0.004573588
7/30/2004,1100.43,1103.73,1096.96,1101.72,1298200000,1101.72,0.001172269
8/2/2004,1101.72,1108.6,1097.34,1106.62,1276000000,1106.62,0.004447591
8/3/2004,1106.62,1106.62,1099.26,1099.69,1338300000,1099.69,-0.006262312
8/4/2004,1099.69,1102.45,1092.4,1098.63,1369200000,1098.63,-0.000963908
8/5/2004,1098.63,1098.79,1079.98,1080.7,1397400000,1080.7,-0.016320326
8/6/2004,1080.7,1080.7,1062.23,1063.97,1521000000,1063.97,-0.015480707
8/9/2004,1063.97,1069.46,1063.97,1065.22,1086000000,1065.22,0.001174845
8/10/2004,1065.22,1079.04,1065.22,1079.04,1245600000,1079.04,0.012973846
8/11/2004,1079.04,1079.04,1065.92,1075.79,1410400000,1075.79,-0.003011937
8/12/2004,1075.79,1075.79,1062.82,1063.23,1405100000,1063.23,-0.011675141
8/13/2004,1063.23,1067.58,1060.72,1064.8,1175100000,1064.8,0.001476633
8/16/2004,1064.8,1080.66,1064.8,1079.34,1206200000,1079.34,0.013655147
8/17/2004,1079.34,1086.78,1079.34,1081.71,1267800000,1081.71,0.002195786
8/18/2004,1081.71,1095.17,1078.93,1095.17,1282500000,1095.17,0.012443261
8/19/2004,1095.17,1095.17,1086.28,1091.23,1249400000,1091.23,-0.003597615
8/20/2004,1091.23,1100.26,1089.57,1098.35,1199900000,1098.35,0.006524747
8/23/2004,1098.35,1101.4,1094.73,1095.68,1021900000,1095.68,-0.002430919
8/24/2004,1095.68,1100.94,1092.82,1096.19,1092500000,1096.19,0.000465464
8/25/2004,1096.19,1106.29,1093.24,1104.96,1192200000,1104.96,0.008000438
8/26/2004,1104.96,1106.78,1102.46,1105.09,1023600000,1105.09,0.000117651
8/27/2004,1105.09,1109.68,1104.62,1107.77,845400000,1107.77,0.002425142
8/30/2004,1107.77,1107.77,1099.15,1099.15,843100000,1099.15,-0.007781399
8/31/2004,1099.15,1104.24,1094.72,1104.24,1138200000,1104.24,0.004630851
9/1/2004,1104.24,1109.24,1099.18,1105.91,1142100000,1105.91,0.001512352
9/2/2004,1105.91,1119.11,1105.6,1118.31,1118400000,1118.31,0.011212486
9/3/2004,1118.31,1120.8,1113.57,1113.63,924170000,1113.63,-0.004184886
9/7/2004,1113.63,1124.08,1113.63,1121.3,1214400000,1121.3,0.006887386
9/8/2004,1121.3,1123.05,1116.27,1116.27,1246300000,1116.27,-0.004485865
9/9/2004,1116.27,1121.3,1113.62,1118.38,1371300000,1118.38,0.001890224
9/10/2004,1118.38,1125.26,1114.39,1123.92,1261200000,1123.92,0.004953594
9/13/2004,1123.92,1129.78,1123.35,1125.82,1299800000,1125.82,0.001690512
9/14/2004,1125.82,1129.46,1124.72,1128.33,1204500000,1128.33,0.002229486
9/15/2004,1128.33,1128.33,1119.82,1120.37,1256000000,1120.37,-0.007054674
9/16/2004,1120.37,1126.06,1120.37,1123.5,1113900000,1123.5,0.00279372
9/17/2004,1123.5,1130.14,1123.5,1128.55,1422600000,1128.55,0.004494882
9/20/2004,1128.55,1128.55,1120.34,1122.2,1197600000,1122.2,-0.005626689
9/21/2004,1122.2,1131.54,1122.2,1129.3,1325000000,1129.3,0.006326858
9/22/2004,1129.3,1129.3,1112.67,1113.56,1379900000,1113.56,-0.013937838
9/23/2004,1113.56,1113.61,1108.05,1108.36,1286300000,1108.36,-0.004669708
9/24/2004,1108.36,1113.81,1108.36,1110.11,1255400000,1110.11,0.001578909
9/27/2004,1110.11,1110.11,1103.24,1103.52,1263500000,1103.52,-0.005936349
9/28/2004,1103.52,1111.77,1101.29,1110.06,1396600000,1110.06,0.00592649
9/29/2004,1110.06,1114.8,1107.42,1114.8,1402900000,1114.8,0.004270039
9/30/2004,1114.8,1116.31,1109.68,1114.58,1748000000,1114.58,-0.000197345
10/1/2004,1114.58,1131.64,1114.58,1131.5,1582200000,1131.5,0.015180606
10/4/2004,1131.5,1140.13,1131.5,1135.17,1534000000,1135.17,0.003243482
10/5/2004,1135.17,1137.87,1132.03,1134.48,1418400000,1134.48,-0.000607838
10/6/2004,1134.48,1142.05,1132.94,1142.05,1416700000,1142.05,0.006672661
10/7/2004,1142.05,1142.05,1130.5,1130.65,1447500000,1130.65,-0.00998205
10/8/2004,1130.65,1132.92,1120.19,1122.14,1291600000,1122.14,-0.007526644
10/11/2004,1122.14,1126.2,1122.14,1124.39,943800000,1124.39,0.002005097
10/12/2004,1124.39,1124.39,1115.77,1121.84,1320100000,1121.84,-0.002267896
10/13/2004,1121.84,1127.01,1109.63,1113.65,1546200000,1113.65,-0.007300506
10/14/2004,1113.65,1114.96,1102.06,1103.29,1489500000,1103.29,-0.009302743
10/15/2004,1103.29,1113.17,1102.14,1108.2,1645100000,1108.2,0.004450326
10/18/2004,1108.2,1114.46,1103.33,1114.02,1373300000,1114.02,0.00525176
10/19/2004,1114.02,1117.96,1103.15,1103.23,1737500000,1103.23,-0.009685643
10/20/2004,1103.23,1104.09,1094.25,1103.66,1685700000,1103.66,0.000389765
10/21/2004,1103.66,1108.87,1098.47,1106.49,1673000000,1106.49,0.002564195
10/22/2004,1106.49,1108.14,1095.47,1095.74,1469600000,1095.74,-0.009715406
10/25/2004,1095.74,1096.81,1090.29,1094.8,1380500000,1094.8,-0.000857868
10/26/2004,1094.81,1111.1,1094.81,1111.09,1685400000,1111.09,0.01487943
10/27/2004,1111.09,1126.29,1107.43,1125.4,1741900000,1125.4,0.012879245
10/28/2004,1125.34,1130.67,1120.6,1127.44,1628200000,1127.44,0.001812689
10/29/2004,1127.44,1131.4,1124.62,1130.2,1500800000,1130.2,0.002448024
11/1/2004,1130.2,1133.41,1127.6,1130.51,1395900000,1130.51,0.000274288
11/2/2004,1130.51,1140.48,1128.12,1130.56,1659000000,1130.56,4.42278E-05
11/3/2004,1130.54,1147.57,1130.54,1143.2,1767500000,1143.2,0.0111803
11/4/2004,1143.2,1161.67,1142.34,1161.67,1782700000,1161.67,0.016156403
11/5/2004,1161.67,1170.87,1160.66,1166.17,1724400000,1166.17,0.003873734
11/8/2004,1166.17,1166.77,1162.32,1164.89,1358700000,1164.89,-0.00109761
11/9/2004,1164.89,1168.96,1162.48,1164.08,1450800000,1164.08,-0.000695345
11/10/2004,1164.08,1169.25,1162.51,1162.91,1504300000,1162.91,-0.001005086
11/11/2004,1162.91,1174.8,1162.91,1173.48,1393000000,1173.48,0.009089267
11/12/2004,1173.48,1184.17,1171.43,1184.17,1531600000,1184.17,0.009109657
11/15/2004,1184.17,1184.48,1179.85,1183.81,1453300000,1183.81,-0.00030401
11/16/2004,1183.81,1183.81,1175.32,1175.43,1364400000,1175.43,-0.007078839
11/17/2004,1175.43,1188.46,1175.43,1181.94,1684200000,1181.94,0.005538399
11/18/2004,1181.94,1184.9,1180.15,1183.55,1456700000,1183.55,0.001362167
11/19/2004,1183.55,1184,1169.19,1170.34,1526600000,1170.34,-0.011161337
11/22/2004,1170.34,1178.18,1167.89,1177.24,1392700000,1177.24,0.005895723
11/23/2004,1177.24,1179.52,1171.41,1176.94,1428300000,1176.94,-0.000254833
11/24/2004,1176.94,1182.46,1176.94,1181.76,1149600000,1181.76,0.004095366
11/26/2004,1181.76,1186.62,1181.08,1182.65,504580000,1182.65,0.000753114
11/29/2004,1182.65,1186.94,1172.37,1178.57,1378500000,1178.57,-0.00344988
11/30/2004,1178.57,1178.66,1173.81,1173.82,1553500000,1173.82,-0.004030308
12/1/2004,1173.78,1191.37,1173.78,1191.37,1772800000,1191.37,0.014951185
12/2/2004,1191.37,1194.8,1186.72,1190.33,1774900000,1190.33,-0.000872945
12/3/2004,1190.33,1197.46,1187.71,1191.17,1566700000,1191.17,0.000705687
12/6/2004,1191.17,1192.41,1185.18,1190.25,1354400000,1190.25,-0.00077235
12/7/2004,1190.25,1192.17,1177.07,1177.07,1533900000,1177.07,-0.011073304
12/8/2004,1177.07,1184.05,1177.07,1182.81,1525200000,1182.81,0.004876515
12/9/2004,1182.81,1190.51,1173.79,1189.24,1624700000,1189.24,0.005436207
12/10/2004,1189.24,1191.45,1185.24,1188,1443700000,1188,-0.001042683
12/13/2004,1188,1198.74,1188,1198.68,1436100000,1198.68,0.008989899
12/14/2004,1198.68,1205.29,1197.84,1203.38,1544400000,1203.38,0.00392098
12/15/2004,1203.38,1206.61,1199.44,1205.72,1695800000,1205.72,0.001944523
12/16/2004,1205.72,1207.97,1198.41,1203.21,1793900000,1203.21,-0.002081744
12/17/2004,1203.21,1203.21,1193.49,1194.2,2335000000,1194.2,-0.007488302
12/20/2004,1194.2,1203.43,1193.36,1194.65,1422800000,1194.65,0.000376821
12/21/2004,1194.65,1205.93,1194.65,1205.45,1483700000,1205.45,0.009040305
12/22/2004,1205.45,1211.42,1203.85,1209.57,1390800000,1209.57,0.003417811
12/23/2004,1209.57,1213.66,1208.71,1210.13,956100000,1210.13,0.000462974
12/27/2004,1210.13,1214.13,1204.92,1204.92,922000000,1204.92,-0.004305323
12/28/2004,1204.92,1213.54,1204.92,1213.54,983000000,1213.54,0.007154002
12/29/2004,1213.54,1213.85,1210.95,1213.45,925900000,1213.45,-7.41632E-05
12/30/2004,1213.45,1216.47,1213.41,1213.55,829800000,1213.55,8.24097E-05
12/31/2004,1213.55,1217.33,1211.65,1211.92,786900000,1211.92,-0.001343167
1/3/2005,1211.92,1217.8,1200.32,1202.08,1510800000,1202.08,-0.008119348
1/4/2005,1202.08,1205.84,1185.39,1188.05,1721000000,1188.05,-0.011671436
1/5/2005,1188.05,1192.73,1183.72,1183.74,1738900000,1183.74,-0.003627793
1/6/2005,1183.74,1191.63,1183.27,1187.89,1569100000,1187.89,0.003505837
1/7/2005,1187.89,1192.2,1182.16,1186.19,1477900000,1186.19,-0.001431109
1/10/2005,1186.19,1194.78,1184.8,1190.25,1490400000,1190.25,0.003422723
1/11/2005,1190.25,1190.25,1180.43,1182.99,1488800000,1182.99,-0.006099559
1/12/2005,1182.99,1187.92,1175.64,1187.7,1562100000,1187.7,0.003981437
1/13/2005,1187.7,1187.7,1175.81,1177.45,1510300000,1177.45,-0.008630125
1/14/2005,1177.45,1185.21,1177.45,1184.52,1335400000,1184.52,0.006004501
1/18/2005,1184.52,1195.98,1180.1,1195.98,1596800000,1195.98,0.009674805
1/19/2005,1195.98,1195.98,1184.41,1184.63,1498700000,1184.63,-0.009490125
1/20/2005,1184.63,1184.63,1173.42,1175.41,1692000000,1175.41,-0.007783021
1/21/2005,1175.41,1179.45,1167.82,1167.87,1643500000,1167.87,-0.006414783
1/24/2005,1167.87,1173.03,1163.75,1163.75,1494600000,1163.75,-0.00352779
1/25/2005,1163.75,1174.3,1163.75,1168.41,1610400000,1168.41,0.004004296
1/26/2005,1168.41,1175.96,1168.41,1174.07,1635900000,1174.07,0.00484419
1/27/2005,1174.07,1177.5,1170.15,1174.55,1600600000,1174.55,0.000408834
1/28/2005,1174.55,1175.61,1166.25,1171.36,1641800000,1171.36,-0.002715934
1/31/2005,1171.36,1182.07,1171.36,1181.27,1679800000,1181.27,0.008460251
2/1/2005,1181.27,1190.39,1180.95,1189.41,1681980000,1189.41,0.006890889
2/2/2005,1189.41,1195.25,1188.92,1193.19,1561740000,1193.19,0.003178046
2/3/2005,1193.19,1193.19,1185.64,1189.89,1554460000,1189.89,-0.002765695
2/4/2005,1189.89,1203.47,1189.67,1203.03,1648160000,1203.03,0.011043038
2/7/2005,1203.03,1204.15,1199.27,1201.72,1347270000,1201.72,-0.001088917
2/8/2005,1201.72,1205.11,1200.16,1202.3,1416170000,1202.3,0.000482642
2/9/2005,1202.3,1203.83,1191.54,1191.99,1511040000,1191.99,-0.008575231
2/10/2005,1191.99,1198.75,1191.54,1197.01,1491670000,1197.01,0.004211445
2/11/2005,1197.01,1208.38,1193.28,1205.3,1562300000,1205.3,0.00692559
2/14/2005,1205.3,1206.93,1203.59,1206.14,1290180000,1206.14,0.000696922
2/15/2005,1206.14,1212.44,1205.52,1210.12,1527080000,1210.12,0.003299783
2/16/2005,1210.12,1212.44,1205.06,1210.34,1490100000,1210.34,0.0001818
2/17/2005,1210.34,1211.33,1200.74,1200.75,1580120000,1200.75,-0.007923393
2/18/2005,1200.75,1202.92,1197.35,1201.59,1551200000,1201.59,0.000699563
2/22/2005,1201.59,1202.48,1184.16,1184.16,1744940000,1184.16,-0.01450578
2/23/2005,1184.16,1193.52,1184.16,1190.8,1501090000,1190.8,0.00560735
2/24/2005,1190.8,1200.42,1187.8,1200.2,1518750000,1200.2,0.007893853
2/25/2005,1200.2,1212.15,1199.61,1211.37,1523680000,1211.37,0.009306782
2/28/2005,1211.37,1211.37,1198.13,1203.6,1795480000,1203.6,-0.006414225
3/1/2005,1203.6,1212.25,1203.6,1210.41,1708060000,1210.41,0.005658026
3/2/2005,1210.41,1215.79,1204.22,1210.08,1568540000,1210.08,-0.000272635
3/3/2005,1210.08,1215.72,1204.45,1210.47,1616240000,1210.47,0.000322293
3/4/2005,1210.47,1224.76,1210.47,1222.12,1636820000,1222.12,0.009624361
3/7/2005,1222.12,1229.11,1222.12,1225.31,1488830000,1225.31,0.002610218
3/8/2005,1225.31,1225.69,1218.57,1219.43,1523090000,1219.43,-0.004798786
3/9/2005,1219.43,1219.43,1206.66,1207.01,1704970000,1207.01,-0.010185086
3/10/2005,1207.01,1211.23,1201.41,1209.25,1604020000,1209.25,0.001855826
3/11/2005,1209.25,1213.04,1198.15,1200.08,1449820000,1200.08,-0.007583213
3/14/2005,1200.08,1206.83,1199.51,1206.83,1437430000,1206.83,0.005624625
