time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-04-09T18:37:34.600Z,19.4377,-155.6223,3,1.3,Md,,144,0.02694946,0.12,hv,hv60669926,2014-04-10T20:41:32.261Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-10T04:11:04.100Z,19.3378,-155.1322,6.6,1.5,Md,,118.8,0.04491576,0.09,hv,hv60670111,2014-04-10T12:13:45.179Z,"15km SE of Volcano, Hawaii",earthquake
2014-04-10T04:11:04.100Z,19.3365,-155.1305,7.1,1.5,Md,,118.8,0.04491576,0.1,hv,hv60670106,2014-07-01T02:37:53.000Z,"15km SE of Volcano, Hawaii",earthquake
2014-04-10T07:48:07.700Z,19.3467,-155.1778,7.3,1.4,Md,,75.6,0.03593261,0.09,hv,hv60670236,2014-04-17T02:42:26.789Z,"11km SE of Volcano, Hawaii",earthquake
2014-04-10T13:34:47.100Z,18.9082,-155.4602,37.5,2,Md,,259.2,0.20661252,0.1,hv,hv60670306,2014-04-17T01:48:40.876Z,"32km S of Pahala, Hawaii",earthquake
2014-04-10T16:29:11.000Z,19.4125,-155.2667,8.8,1.9,Ml,,57.6,0.00898315,0.04,hv,hv60670321,2014-04-11T00:31:44.353Z,"3km SW of Volcano, Hawaii",earthquake
2014-04-10T17:06:00.300Z,19.4177,-155.4445,7.3,1.2,Md,,28.8,0.04491576,0.1,hv,hv60670331,2014-04-11T02:26:22.123Z,"21km W of Volcano, Hawaii",earthquake
2014-04-11T00:52:31.700Z,19.495,-155.482,5.4,0.9,Md,,79.2,0.04491576,0.05,hv,hv60670451,2014-04-17T18:23:51.550Z,"26km WNW of Volcano, Hawaii",earthquake
2014-04-11T01:13:15.000Z,19.3833,-155.28,2.6,1.9,Ml,,68.4,0,0.06,hv,hv60670476,2014-04-11T01:58:58.877Z,"6km SW of Volcano, Hawaii",earthquake
2014-04-11T02:09:36.000Z,19.512,-155.464,13,1.4,Md,,50.4,0.01796631,0.12,hv,hv60670506,2014-04-11T23:51:33.188Z,"25km WNW of Volcano, Hawaii",earthquake
2014-04-11T03:39:53.900Z,18.8952,-155.5533,37.5,2,Md,,270,0.13474729,0.11,hv,hv60670576,2014-04-11T20:11:58.658Z,"29km SE of Hawaiian Ocean View, Hawaii",earthquake
2014-04-11T03:51:30.200Z,19.1968,-155.5273,37.2,1.8,Md,,90,0.05389892,0.09,hv,hv60670586,2014-04-11T22:44:00.577Z,"5km W of Pahala, Hawaii",earthquake
2014-04-11T04:24:40.800Z,19.4093,-155.6398,4,1,Md,,154.8,0.00898315,0.07,hv,hv60670606,2014-04-16T18:40:03.515Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-11T05:55:40.800Z,19.4222,-155.2852,8.9,1.8,ml,,75.59999395,0.03593261,0.23,hv,hv60670726,2014-07-01T02:37:55.000Z,"5km W of Volcano, Hawaii",earthquake
2014-04-11T06:07:06.200Z,19.4903,-155.6855,6.7,0.9,Md,,126,0.01796631,0.11,hv,hv60670731,2014-04-15T17:44:34.770Z,"19km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-11T06:35:28.300Z,19.3902,-155.2568,9.7,1.9,Md,,61.2,0.00898315,0.39,hv,hv60670756,2014-04-11T06:38:40.855Z,"4km SSW of Volcano, Hawaii",earthquake
2014-04-11T07:57:28.200Z,19.3855,-155.2855,6.1,1.8,Md,,72,0,0.32,hv,hv60670826,2014-04-11T08:00:50.046Z,"7km SW of Volcano, Hawaii",earthquake
2014-04-11T08:01:46.000Z,19.34,-155.274,27.3,1.8,Md,,223.2,0.03593261,0.27,hv,hv60670836,2014-04-11T08:05:01.543Z,"10km SSW of Volcano, Hawaii",earthquake
2014-04-11T09:45:44.300Z,19.4082,-155.3602,11.5,1.8,Md,,140.4,0.05389892,0.3,hv,hv60670921,2014-04-11T09:48:53.199Z,"13km W of Volcano, Hawaii",earthquake
2014-04-11T12:05:44.800Z,19.1983,-155.521,35.1,1.7,Md,,255.6,0.09881468,0.09,hv,hv60671116,2014-04-17T18:09:34.796Z,"4km W of Pahala, Hawaii",earthquake
2014-04-11T12:09:12.500Z,19.4247,-155.3137,11.6,2.2,Md,,108,0.01796631,0.22,hv,hv60671126,2014-04-11T12:12:24.271Z,"8km W of Volcano, Hawaii",earthquake
2014-04-11T14:32:53.200Z,19.4082,-155.2777,1.4,2,Md,,43.2,0.00898315,0.18,hv,hv60671261,2014-04-11T14:35:56.391Z,"4km WSW of Volcano, Hawaii",earthquake
2014-04-11T16:49:10.800Z,19.4742,-155.598,2.4,0.5,Md,,111.6,0.00898315,0.08,hv,hv60671316,2014-04-15T17:56:21.146Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-11T23:14:30.400Z,19.3085,-155.43,8.6,1.2,Md,,57.6,0.04491576,0.13,hv,hv60671476,2014-04-12T00:50:14.599Z,"12km NNE of Pahala, Hawaii",earthquake
2014-04-12T01:23:53.200Z,19.99,-155.3948,30.1,1.9,Md,,158.4,0.11678099,0.11,hv,hv60671551,2014-04-17T01:05:31.104Z,"13km SE of Honoka'a, Hawaii",earthquake
2014-04-12T08:40:18.100Z,19.3987,-155.262,2.3,0.5,Ml,,64.8,0,0.05,hv,hv60671666,2014-04-14T22:06:21.050Z,"4km SW of Volcano, Hawaii",earthquake
2014-04-12T09:18:59.600Z,19.402,-155.258,3.1,1.7,ml,,230.3999816,0.008983153,0.28,hv,hv60671681,2014-04-12T09:24:43.000Z,"3km SSW of Volcano, Hawaii",earthquake
2014-04-12T17:48:38.300Z,19.4962,-155.6892,8.7,1.9,Ml,,79.2,0.01796631,0.13,hv,hv60671926,2014-04-14T21:07:19.411Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-12T21:22:08.900Z,19.201,-155.7205,0.1,1.3,Md,,118.8,0.06288207,0.21,hv,hv60671991,2014-04-14T22:24:38.126Z,"15km NNE of Hawaiian Ocean View, Hawaii",earthquake
2014-04-13T02:06:06.700Z,19.4447,-155.317,4.3,2.5,Ml,,313.2,0.03593261,0.19,hv,hv60672116,2014-04-13T10:08:46.519Z,"8km W of Volcano, Hawaii",earthquake
2014-04-13T04:04:35.900Z,19.4157,-155.4015,10.4,1.6,Md,,39.6,0.07186522,0.09,hv,hv60672166,2014-04-14T23:38:46.421Z,"17km W of Volcano, Hawaii",earthquake
2014-04-13T04:40:06.700Z,19.4135,-155.6383,3.6,1.7,Md,,122.4,0.01796631,0.1,hv,hv60672176,2014-04-14T22:58:11.987Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-13T05:56:46.500Z,19.4877,-155.7162,11.9,1.2,Md,,144,0.01796631,0.1,hv,hv60672211,2014-04-15T17:40:28.210Z,"15km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-13T09:39:37.300Z,19.403,-155.633,3.8,0.8,Md,,144,0.00898315,0.03,hv,hv60672251,2014-04-16T18:44:08.928Z,"25km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-14T01:02:11.900Z,19.408,-155.2807,1.6,1.9,Ml,,57.6,0,0.13,hv,hv60672506,2014-04-14T01:07:58.479Z,"5km WSW of Volcano, Hawaii",earthquake
2014-04-14T04:29:53.600Z,19.4462,-155.5975,0.6,0.6,Md,,90,0.00898315,0.08,hv,hv60672571,2014-04-14T18:56:34.787Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-14T05:34:05.000Z,19.5378,-155.6203,10.8,1,Md,,140.4,0.02694946,0.12,hv,hv60672621,2014-04-15T18:02:31.871Z,"27km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-14T07:24:50.400Z,19.505,-155.6935,9.7,1.1,Md,,118.8,0.00898315,0.07,hv,hv60672656,2014-04-15T17:53:50.873Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-14T11:44:01.400Z,19.3613,-155.5007,9.3,1,Md,,61.2,0.04491576,0.08,hv,hv60672716,2014-04-16T18:36:28.089Z,"17km N of Pahala, Hawaii",earthquake
2014-04-14T17:15:44.500Z,19.4083,-155.2762,1.6,1.8,Ml,,43.2,0.00898315,0.13,hv,hv60672796,2014-04-14T17:21:29.262Z,"4km WSW of Volcano, Hawaii",earthquake
2014-04-15T07:59:22.800Z,19.3825,-155.2802,2.3,2.1,Ml,,46.8,0,0.09,hv,hv60673146,2014-04-17T20:32:06.101Z,"6km SW of Volcano, Hawaii",earthquake
2014-04-15T08:32:51.800Z,19.3783,-155.2302,2.9,2.6,Ml,,86.4,0.00898315,0.09,hv,hv60673161,2014-07-01T02:38:10.000Z,"5km S of Volcano, Hawaii",earthquake
2014-04-15T13:31:18.700Z,19.4898,-155.7005,9.1,2.5,Ml,,54,0.01796631,0.14,hv,hv60673211,2014-07-01T02:38:10.000Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-15T19:53:33.500Z,19.4973,-155.7003,8.9,1.1,Md,,82.8,0.00898315,0.08,hv,hv60673311,2014-04-15T23:41:04.556Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-16T03:10:26.300Z,19.8885,-155.5712,28.7,1.9,Md,,129.6,0.08983153,0.12,hv,hv60673461,2014-04-16T19:08:06.694Z,"18km SE of Waimea, Hawaii",earthquake
2014-04-16T10:48:25.800Z,19.1995,-155.0472,46.3,2.1,Md,,226.8,0.18864621,0.1,hv,hv60673566,2014-04-16T20:15:03.975Z,"32km SE of Volcano, Hawaii",earthquake
2014-04-16T16:25:04.000Z,19.387,-155.2777,2.4,1.7,Ml,,64.8,0,0.08,hv,hv60673616,2014-04-16T20:59:18.785Z,"6km SW of Volcano, Hawaii",earthquake
2014-04-17T05:23:39.500Z,19.386,-155.616,2.3,0.7,Md,,169.2,0.01796631,0.03,hv,hv60673881,2014-04-17T18:04:59.208Z,"24km NW of Pahala, Hawaii",earthquake
2014-04-17T08:03:36.500Z,19.4737,-155.6013,0.4,0.8,Md,,104.4,0.00898315,0.01,hv,hv60673901,2014-04-17T18:00:22.677Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T08:18:09.900Z,19.4775,-155.5992,1.7,0.8,Md,,100.8,0.00898315,0.07,hv,hv60673911,2014-04-17T17:48:40.279Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T08:23:15.000Z,19.4763,-155.6062,1.3,0.4,Md,,115.2,0.00898315,0.06,hv,hv60673916,2014-04-17T17:44:04.766Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T08:25:29.500Z,19.4747,-155.6023,0.9,0.3,Md,,108,0.00898315,0.07,hv,hv60673921,2014-04-17T17:39:29.284Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T08:31:58.400Z,19.4797,-155.5897,0,0.9,Md,,79.2,0.00898315,0.23,hv,hv60673931,2014-04-17T17:35:52.820Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T08:37:35.600Z,19.4742,-155.6,1.3,0.3,Md,,100.8,0.00898315,0.08,hv,hv60673936,2014-04-17T17:29:47.138Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T08:49:48.200Z,19.4242,-155.6052,3.1,0.9,Md,,86.4,0.02694946,0.12,hv,hv60673941,2014-04-17T17:27:41.902Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T09:59:11.900Z,19.4737,-155.596,1.4,0.6,Md,,129.6,0.00898315,0.02,hv,hv60673961,2014-04-17T17:19:00.727Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T11:49:56.700Z,19.2118,-155.4922,33.3,1.7,Md,,79.2,0.03593261,0.09,hv,hv60673986,2014-04-17T21:29:02.470Z,"1km WNW of Pahala, Hawaii",earthquake
2014-04-17T12:10:27.400Z,19.4243,-155.6177,4.5,0.7,Md,,136.8,0.02694946,0.05,hv,hv60673996,2014-04-17T17:15:25.345Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T14:27:35.900Z,19.4003,-154.8058,40.6,2,Md,,284.4,0.11678099,0.06,hv,hv60674021,2014-04-21T17:29:42.422Z,"13km ESE of Leilani Estates, Hawaii",earthquake
2014-04-17T14:33:17.400Z,19.9695,-155.4898,39.6,2.1,Md,,208.8,0.16169675,0.11,hv,hv60674026,2014-04-17T22:21:53.926Z,"12km S of Honoka'a, Hawaii",earthquake
2014-04-17T19:16:27.600Z,19.2063,-155.3212,26.2,1.5,Md,,169.2,0.08084838,0.1,hv,hv60674096,2014-04-17T23:50:13.733Z,"16km E of Pahala, Hawaii",earthquake
2014-04-17T20:34:28.700Z,19.5147,-155.7217,11.3,1.2,Md,,129.6,0.01796631,0.12,hv,hv60674126,2014-04-17T21:48:55.148Z,"16km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-17T23:42:53.600Z,19.2903,-155.7823,10.2,1.3,Md,,136.8,0.08983153,0.12,hv,hv60674196,2014-04-18T00:16:37.686Z,"20km SSE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-18T07:19:17.400Z,19.2997,-155.2097,8.6,2.6,Ml,,118.8,0.02694946,0.1,hv,hv60674316,2014-07-04T01:33:35.000Z,"14km SSE of Volcano, Hawaii",earthquake
2014-04-18T08:43:21.000Z,19.4112,-155.2672,3.5,1.7,Md,,54,0.00898315,0.11,hv,hv60674351,2014-04-18T08:46:19.901Z,"3km SW of Volcano, Hawaii",earthquake
2014-04-18T11:48:30.800Z,19.42,-155.2722,1.6,2.2,Ml,,46.8,0.00898315,0.39,hv,hv60674386,2014-04-18T11:54:21.499Z,"3km WSW of Volcano, Hawaii",earthquake
2014-04-18T14:23:54.000Z,19.3315,-155.1445,6.2,1.6,Md,,104.4,0.04491576,0.11,hv,hv60674431,2014-04-18T22:04:22.076Z,"14km SE of Volcano, Hawaii",earthquake
2014-04-18T14:44:10.200Z,19.3045,-155.2168,8.4,2.5,Ml,,97.2,0.02694946,0.09,hv,hv60674446,2014-07-04T01:33:39.000Z,"14km S of Volcano, Hawaii",earthquake
2014-04-18T14:51:10.400Z,19.198,-155.35,27,1.6,Md,,230.4,0.06288207,0.09,hv,hv60674451,2014-04-18T23:33:17.127Z,"13km E of Pahala, Hawaii",earthquake
2014-04-18T18:53:20.300Z,19.3485,-155.078,6.8,3,Ml,,165.6,0.04491576,0.13,hv,hv60674521,2014-07-04T01:33:43.000Z,"18km S of Fern Acres, Hawaii",earthquake
2014-04-19T01:31:43.200Z,19.7552,-155.4573,22.4,1.7,md,,100.7999919,0.07186522,0.12,hv,hv60674821,2014-04-22T06:56:54.000Z,"36km S of Honoka'a, Hawaii",earthquake
2014-04-19T04:42:45.600Z,19.3845,-155.2812,1.8,1.2,md,,68.39999453,0,0.15,hv,hv60674871,2014-04-22T06:56:53.000Z,"6km SW of Volcano, Hawaii",earthquake
2014-04-19T11:11:52.100Z,19.9873,-155.445,42.8,3.3,Ml,,154.8,0.14373045,0.1,hv,hv60674966,2014-07-04T01:33:57.000Z,"10km SSE of Honoka'a, Hawaii",earthquake
2014-04-19T11:58:49.500Z,19.3677,-155.2092,3.2,1.3,Md,,100.8,0.00898315,0.06,hv,hv60675016,2014-04-22T00:56:50.608Z,"7km SSE of Volcano, Hawaii",earthquake
2014-04-19T16:34:42.200Z,19.1312,-155.4653,28,2,Md,,169.2,0.02694946,0.15,hv,hv60675046,2014-04-19T16:37:52.860Z,"8km S of Pahala, Hawaii",earthquake
2014-04-20T00:21:15.300Z,19.326,-155.8073,12.2,1.7,Md,,133.2,0.08983153,0.19,hv,hv60675231,2014-04-20T00:24:30.715Z,"15km SSE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-20T01:05:47.500Z,19.341,-155.8248,12.8,1.8,Md,,122.4,0.08983153,0.12,hv,hv60675241,2014-04-21T21:52:17.847Z,"13km SSE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-20T09:22:13.400Z,19.4315,-155.6243,3.6,1.4,Md,,79.2,0.02694946,0.1,hv,hv60675331,2014-04-21T22:52:10.652Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-20T13:26:11.800Z,19.3955,-155.2592,2.7,1.9,Ml,,54,0.00898315,0.11,hv,hv60675386,2014-04-20T13:31:55.099Z,"4km SSW of Volcano, Hawaii",earthquake
2014-04-20T21:00:48.200Z,19.407,-155.3183,4.9,2.4,Ml,,39.6,0.01796631,0.09,hv,hv60675476,2014-04-21T20:41:39.861Z,"8km WSW of Volcano, Hawaii",earthquake
2014-04-21T00:39:22.700Z,19.3817,-155.2352,3,2.3,Ml,,82.8,0.00898315,0.08,hv,hv60675536,2014-04-21T23:55:43.848Z,"5km S of Volcano, Hawaii",earthquake
2014-04-21T04:22:36.000Z,19.3348,-155.1013,6.7,2,Md,,154.8,0.03593261,0.28,hv,hv60675581,2014-04-21T04:26:14.785Z,"17km SE of Volcano, Hawaii",earthquake
2014-04-21T05:01:38.900Z,19.381,-155.245,3.1,1.7,Md,,93.6,0.00898315,0.1,hv,hv60675586,2014-04-21T05:04:39.038Z,"5km S of Volcano, Hawaii",earthquake
2014-04-21T06:24:38.900Z,19.4517,-155.2955,3.4,2,Ml,,216,0.02694946,0.38,hv,hv60675616,2014-04-21T06:30:28.600Z,"6km WNW of Volcano, Hawaii",earthquake
2014-04-21T06:54:03.500Z,19.4153,-155.2517,3.7,1.9,Md,,216,0.00898315,0.18,hv,hv60675636,2014-04-21T06:56:56.557Z,"2km SW of Volcano, Hawaii",earthquake
2014-04-21T08:16:47.300Z,19.3845,-155.2827,2.3,1.8,ml,,75.59999395,0,0.16,hv,hv60675661,2014-04-21T08:22:32.000Z,"6km SW of Volcano, Hawaii",earthquake
2014-04-21T19:14:41.600Z,18.985,-156.3353,32.2,2.3,Md,,295.2,0.52102286,0.11,hv,hv60675786,2014-04-22T00:22:16.815Z,"60km W of Hawaiian Ocean View, Hawaii",earthquake
2014-04-22T02:55:10.200Z,19.8162,-155.1098,46.2,2.1,Md,,180,0.14373045,0.09,hv,hv60676211,2014-04-22T18:37:46.014Z,"1km S of Pepeekeo, Hawaii",earthquake
2014-04-22T07:02:15.300Z,19.2565,-155.332,30.8,1.8,Md,,172.8,0.04491576,0.18,hv,hv60676436,2014-04-22T07:05:36.625Z,"16km ENE of Pahala, Hawaii",earthquake
2014-04-22T08:11:47.500Z,19.3412,-155.0937,6,1.5,Md,,158.4,0.04491576,0.16,hv,hv60676506,2014-04-22T21:40:47.698Z,"18km ESE of Volcano, Hawaii",earthquake
2014-04-22T09:37:34.500Z,19.3742,-155.2253,3.2,1.8,Ml,,97.2,0.00898315,0.07,hv,hv60676561,2014-04-22T22:16:51.889Z,"6km SSE of Volcano, Hawaii",earthquake
2014-04-22T16:48:24.000Z,19.4047,-155.2817,1.8,0.5,Md,,54,0.00898315,0.08,hv,hv60676731,2014-04-23T01:47:40.577Z,"5km WSW of Volcano, Hawaii",earthquake
2014-04-22T18:16:13.300Z,19.3903,-155.2492,2.5,2.2,Ml,,93.6,0.01796631,0.06,hv,hv60676766,2014-04-22T23:22:24.119Z,"4km SSW of Volcano, Hawaii",earthquake
2014-04-22T18:19:54.000Z,19.3913,-155.2513,2.5,2,Ml,,72,0.01796631,0.06,hv,hv60676771,2014-04-23T02:22:22.415Z,"4km SSW of Volcano, Hawaii",earthquake
2014-04-22T18:20:08.300Z,19.3937,-155.249,2.9,3.1,Ml,,54,0.01796631,0.08,hv,hv60676776,2014-07-04T01:35:15.000Z,"4km SSW of Volcano, Hawaii",earthquake
2014-04-22T18:40:15.000Z,19.3973,-155.2563,2.3,1.8,Ml,,57.6,0.00898315,0.07,hv,hv60676791,2014-04-22T23:51:22.376Z,"4km SSW of Volcano, Hawaii",earthquake
2014-04-22T19:13:13.000Z,19.3303,-155.1322,7.7,3,Ml,,118.8,0.03593261,0.09,hv,hv60676816,2014-07-04T01:35:15.000Z,"15km SE of Volcano, Hawaii",earthquake
2014-04-22T21:09:48.800Z,19.4112,-155.2785,0.9,1.8,Ml,,68.4,0,0.08,hv,hv60676916,2014-04-22T22:01:35.005Z,"4km WSW of Volcano, Hawaii",earthquake
2014-04-23T07:51:53.000Z,19.2857,-155.2035,7.3,1,Md,,154.8,0.01796631,0.11,hv,hv60677171,2014-04-23T23:49:43.693Z,"16km SSE of Volcano, Hawaii",earthquake
2014-04-23T14:14:02.700Z,19.3443,-155.0802,7.6,2.4,Ml,,165.6,0.04491576,0.11,hv,hv60677221,2014-04-23T22:16:43.622Z,"18km S of Fern Acres, Hawaii",earthquake
2014-04-23T20:14:00.700Z,19.4295,-155.2642,7.4,1.8,Ml,,226.8,0,0.33,hv,hv60677311,2014-04-23T20:19:46.329Z,"2km W of Volcano, Hawaii",earthquake
2014-04-23T21:16:40.500Z,19.3325,-155.1202,7.3,1.5,Md,,133.2,0.03593261,0.12,hv,hv60677321,2014-04-24T00:49:38.356Z,"16km SE of Volcano, Hawaii",earthquake
2014-04-23T21:29:01.800Z,19.404,-155.2695,4.6,1.7,Md,,72,0.00898315,0.15,hv,hv60677331,2014-04-23T21:32:06.291Z,"4km SW of Volcano, Hawaii",earthquake
2014-04-24T05:18:21.200Z,19.2622,-155.0662,42,2.5,Ml,,216,0.06288207,0.1,hv,hv60677501,2014-07-14T20:11:13.000Z,"25km SE of Volcano, Hawaii",earthquake
2014-04-24T09:46:20.600Z,19.4173,-155.2228,28.9,1.8,Md,,64.8,0.01796631,0.16,hv,hv60677576,2014-04-24T09:49:38.629Z,"2km SE of Volcano, Hawaii",earthquake
2014-04-24T13:17:10.300Z,19.3692,-155.2472,5.6,2,Ml,,309.6,0.03593261,0.35,hv,hv60677636,2014-04-24T13:22:58.226Z,"6km S of Volcano, Hawaii",earthquake
2014-04-24T13:35:49.700Z,19.4185,-155.2625,3.3,2,md,,136.7999891,0.008983153,0.14,hv,hv60677646,2014-04-24T13:38:55.000Z,"2km WSW of Volcano, Hawaii",earthquake
2014-04-24T13:56:00.100Z,19.4073,-155.2688,4.2,1.9,Md,,50.4,0.00898315,0.15,hv,hv60677661,2014-04-24T14:01:47.558Z,"4km SW of Volcano, Hawaii",earthquake
2014-04-25T12:26:29.300Z,19.408,-155.2773,1.2,1.9,Ml,,46.8,0.00898315,0.17,hv,hv60678116,2014-04-25T12:32:17.795Z,"4km WSW of Volcano, Hawaii",earthquake
2014-04-26T01:40:12.600Z,19.328,-155.3443,4.2,1.8,Md,,320.4,0.08084838,0.29,hv,hv60678421,2014-04-26T01:43:15.402Z,"15km SW of Volcano, Hawaii",earthquake
2014-04-26T14:38:03.800Z,19.3432,-155.0702,6.7,1.9,md,,172.7999862,0.05389892,0.23,hv,hv60678626,2014-04-26T14:41:28.000Z,"18km S of Fern Acres, Hawaii",earthquake
2014-04-26T16:02:45.000Z,19.3857,-155.2388,30.2,1.8,Md,,43.2,0.00898315,0.2,hv,hv60678661,2014-04-26T16:06:12.902Z,"4km S of Volcano, Hawaii",earthquake
2014-04-26T23:11:07.900Z,19.4878,-155.2957,8.3,2.4,Ml,,331.2,0.06288207,0.34,hv,hv60678806,2014-04-26T23:16:57.102Z,"8km NW of Volcano, Hawaii",earthquake
2014-04-27T02:46:10.700Z,19.327,-155.1945,7.1,1.6,Md,,90,0.05389892,0.09,hv,hv60678886,2014-05-03T01:54:11.485Z,"12km SSE of Volcano, Hawaii",earthquake
2014-04-27T06:19:51.700Z,19.4055,-155.3005,5.1,1.8,Ml,,144,0,0.33,hv,hv60678956,2014-04-27T06:25:39.735Z,"7km WSW of Volcano, Hawaii",earthquake
2014-04-27T06:50:50.900Z,19.3835,-155.2617,10,1.8,Ml,,72,0.00898315,0.25,hv,hv60678966,2014-04-27T06:56:38.309Z,"5km SSW of Volcano, Hawaii",earthquake
2014-04-27T11:09:58.600Z,19.4263,-155.2748,2.7,1.8,ml,,82.79999338,0,0.11,hv,hv60679056,2014-04-27T11:15:44.000Z,"3km W of Volcano, Hawaii",earthquake
2014-04-27T15:31:11.700Z,19.4067,-155.6477,3.2,0.8,Md,,165.6,0.01796631,0.12,hv,hv60679121,2014-04-30T02:36:37.892Z,"23km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-27T16:16:05.200Z,19.4292,-155.269,2.8,2.2,Ml,,226.8,0,0.12,hv,hv60679156,2014-04-27T16:39:48.885Z,"3km W of Volcano, Hawaii",earthquake
2014-04-27T16:29:01.100Z,19.439,-155.282,2.4,2,Ml,,169.2,0.01796631,0.31,hv,hv60679176,2014-04-27T16:34:50.218Z,"4km W of Volcano, Hawaii",earthquake
2014-04-27T22:45:36.800Z,19.368,-155.0892,1.6,2.3,Ml,,219.6,0.01796631,0.24,hv,hv60679316,2014-04-27T22:51:26.860Z,"15km S of Fern Acres, Hawaii",earthquake
2014-04-27T23:22:03.300Z,19.4123,-155.2633,4.1,1.7,Md,,82.8,0,0.09,hv,hv60679341,2014-04-27T23:27:51.982Z,"3km SW of Volcano, Hawaii",earthquake
2014-04-28T05:08:30.400Z,19.3867,-155.2343,29.3,1.5,Md,,43.2,0.01796631,0.1,hv,hv60679481,2014-04-29T00:18:50.204Z,"4km S of Volcano, Hawaii",earthquake
2014-04-28T14:24:29.000Z,19.4608,-155.3587,6.4,2.2,Ml,,183.6,0.07186522,0.23,hv,hv60679736,2014-04-28T14:30:18.579Z,"13km WNW of Volcano, Hawaii",earthquake
2014-04-28T19:58:24.300Z,19.9022,-155.683,32.7,1.9,Md,,108,0.05389892,0.08,hv,hv60679831,2014-04-28T21:14:44.660Z,"12km ESE of Waikoloa, Hawaii",earthquake
2014-04-28T23:38:30.900Z,19.4997,-155.7018,10.1,1.5,Md,,61.2,0.00898315,0.11,hv,hv60679931,2014-07-14T20:11:22.000Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-28T23:55:00.000Z,19.4935,-155.6938,8.3,1.2,Md,,108,0.01796631,0.12,hv,hv60679941,2014-04-30T01:48:22.613Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-29T00:16:16.600Z,19.5097,-155.7023,10.8,1.1,Md,,237.6,0.00898315,0.07,hv,hv60679951,2014-04-30T01:21:59.724Z,"18km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-29T07:45:06.000Z,19.3457,-155.085,7.9,2.5,Ml,,162,0.04491576,0.11,hv,hv60680156,2014-07-14T20:11:23.000Z,"18km ESE of Volcano, Hawaii",earthquake
2014-04-29T09:55:26.200Z,19.3925,-155.1113,2.5,0.9,Md,,144,0,0.07,hv,hv60680206,2014-05-05T20:47:08.799Z,"13km ESE of Volcano, Hawaii",earthquake
2014-04-29T17:31:27.900Z,19.2615,-155.4593,8.9,2.5,Md,,68.4,0.03593261,0.17,hv,hv60680336,2014-07-14T20:11:23.000Z,"6km NNE of Pahala, Hawaii",earthquake
2014-04-29T23:06:55.900Z,19.8218,-155.3713,26.2,2.5,Ml,,104.4,0.07186522,0.11,hv,hv60680471,2014-07-14T20:11:24.000Z,"27km W of Pepeekeo, Hawaii",earthquake
2014-04-29T23:58:09.000Z,19.3612,-155.811,13.8,1.7,Md,,111.6,0.10779783,0.12,hv,hv60680481,2014-04-30T03:10:46.730Z,"11km SSE of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-30T06:44:45.100Z,19.4042,-155.5002,10.9,1.7,Md,,32.4,0.04491576,0.13,hv,hv60680766,2014-04-30T20:39:45.358Z,"22km N of Pahala, Hawaii",earthquake
2014-04-30T13:30:45.700Z,19.413,-155.2547,5,1.7,ml,,104.3999916,0.008983153,0.3,hv,hv60680861,2014-04-30T13:36:32.000Z,"2km SW of Volcano, Hawaii",earthquake
